Region,District,GPS_longitude,GPS_latitude,Altitude,Month,Treatment,Season,Aflatoxin
Northern,Gulu,32.39734,2.965364,1017.26,July,Treated,2022A,152.7
Northern,Gulu,32.39663,2.964053,1009.608,July,Control,2022A,158.4
Northern,Gulu,32.40808,2.961421,1017.248,July,Treated,2022A,52.2
Northern,Gulu,32.40866,2.961097,1014.615,July,Control,2022A,319.7
Northern,Gulu,32.4318,2.936413,1027.269,July,Control,2022A,305.9
Northern,Gulu,32.43699,2.933652,1031.667,July,Treated,2022A,88
Northern,Gulu,32.43747,2.932885,1025.795,July,Control,2022A,153.4
Northern,Gulu,32.43084,2.936158,1011.644,July,Treated,2022A,43.3
Northern,Gulu,32.40095,2.928972,1033.591,July,Control,2022A,0
Northern,Gulu,32.3995,2.927813,1022.61,July,Treated,2022A,0
Northern,Gulu,32.38602,2.979918,985.969,July,Treated,2022A,95.6
Northern,Gulu,32.38686,2.979044,986.9646,July,Control,2022A,182.5
Northern,Gulu,32.39109,2.976566,1013.233,July,Treated,2022A,0
Northern,Gulu,32.39001,2.976275,1004.451,July,Control,2022A,0
Northern,Gulu,32.39743,2.989271,993.6134,July,Treated,2022A,85.6
Northern,Gulu,32.39736,2.989427,992.4403,July,Control,2022A,138.1
Eastern,Kamuli,32.9786806,1.0275408,1100.078125,May,Treated,2022A,1.5
Eastern,Kamuli,32.979315,1.0272789,1036.751709,May,Control,2022A,99.9
Eastern,Kamuli,32.9776621,1.0265932,1046.54895,May,Treated,2022A,1.5
Eastern,Kamuli,32.9771914,1.0269777,1051.214233,May,Control,2022A,1.9
Eastern,Kamuli,32.9788599,1.024508,1036.051514,May,Treated,2022A,1.8
Eastern,Kamuli,32.9793916,1.0252617,1024.719116,May,Control,2022A,2.3
Eastern,Kamuli,32.9767772,1.0283373,1054.300537,May,Treated,2022A,7.4
Eastern,Kamuli,32.977051,1.0277514,1054.171387,May,Control,2022A,68.3
Eastern,Kamuli,32.9750663,1.0258576,1049.679688,May,Treated,2022A,0.65
Eastern,Kamuli,32.9741978,1.0255881,1050.571777,May,Control,2022A,1.8
Eastern,Kamuli,32.9809788,1.029434,1058.829956,May,Treated,2022A,1.2
Eastern,Kamuli,32.9818832,1.0289328,1055.788208,May,Control,2022A,1.6
Eastern,Kamuli,32.9938168,1.0391029,1048.878174,May,Treated,2022A,1.4
Eastern,Kamuli,32.9933394,1.0395022,1039.971313,May,Control,2022A,140.6
Eastern,Kamuli,32.9893,1.0360847,1038.182983,May,Treated,2022A,0
Eastern,Kamuli,32.9886182,1.036583,1037.90979,May,Control,2022A,0
Eastern,Kamuli,32.9719534,1.0376535,1052.242432,May,Treated,2022A,0
Eastern,Kamuli,32.9715089,1.0366137,1039.496216,May,Control,2022A,0
Eastern,Kamuli,33.2447359,0.9438178,1113.261719,May,Treated,2022A,2
Eastern,Kamuli,33.2458207,0.9433743,1104.430908,May,Control,2022A,1.9
Eastern,Kamuli,33.2464966,0.940813,1101.583252,May,Treated,2022A,0
Eastern,Kamuli,33.2471049,0.9398348,1099.961792,May,Control,2022A,0
Eastern,Kamuli,33.2478175,0.9363334,1094.221558,May,Treated,2022A,42.3
Eastern,Kamuli,33.2470515,0.9352459,1086.482422,May,Control,2022A,76.2
Eastern,Kamuli,33.2457621,0.9388568,1096.317627,May,Treated,2022A,1.4
Eastern,Kamuli,33.2455175,0.9382147,1089.740601,May,Control,2022A,1.3
Eastern,Kamuli,33.2448221,0.9386998,1093.70105,May,Treated,2022A,1.5
Eastern,Kamuli,33.2444587,0.938842,1093.453735,May,Control,2022A,135.6
Eastern,Kamuli,33.2343053,0.9475176,1093.453735,May,Treated,2022A,1.3
Eastern,Kamuli,33.2330597,0.9474756,1082.213257,May,Control,2022A,129.6
Eastern,Kamuli,31.5571685,0.5580483,1306.540958,May,Control,2022A,36.54862416
Eastern,Kamuli,31.5539958,0.5566511,1307.908284,May,Control,2022A,36.59427836
Eastern,Kamuli,31.550823,0.5552538,1309.27561,May,Control,2022A,36.63993257
Eastern,Kamuli,31.5476503,0.5538566,1310.642936,May,Control,2022A,36.68558678
Eastern,Kamuli,31.5444776,0.5524594,1312.010262,May,Control,2022A,36.73124099
Eastern,Kamuli,31.5413048,0.5510622,1313.377588,May,Control,2022A,36.77689519
Eastern,Kamuli,31.5381321,0.5496649,1314.744914,May,Control,2022A,36.8225494
Eastern,Kamuli,31.5349594,0.5482677,1316.11224,May,Control,2022A,36.86820361
Eastern,Kamuli,31.3223861,0.4546532,1407.723075,May,Control,2022A,49.02552654
Eastern,Kamuli,31.3192134,0.453256,1409.090401,May,Control,2022A,49.06798859
Eastern,Kamuli,31.3160407,0.4518588,1410.457727,May,Control,2022A,49.11045065
Eastern,Kamuli,31.3128679,0.4504615,1411.825053,May,Control,2022A,49.1529127
Eastern,Kamuli,31.3096952,0.4490643,1413.192379,May,Control,2022A,49.19537476
Eastern,Kamuli,31.3065225,0.4476671,1414.559705,May,Control,2022A,49.23783681
Western,Kanungu,31.5317866,0.5468705,1317.479566,May,Control,2022A,36.91385782
Western,Kanungu,31.5286139,0.5454732,1318.846892,May,Control,2022A,36.95951202
Western,Kanungu,31.5254412,0.544076,1320.214218,May,Control,2022A,37.00516623
Western,Kanungu,31.5222684,0.5426788,1321.581543,May,Control,2022A,37.05082044
Western,Kanungu,29.6560985,-0.8029069,1111.39502,May,Treated,2022A,0
Western,Kanungu,29.6594667,-0.8087975,1117.579712,May,Control,2022A,0
Western,Kanungu,29.6503438,-0.803219,1133.611084,May,Treated,2022A,1.9
Western,Kanungu,29.6503438,-0.803219,1133.611084,May,Control,2022A,37.5
Western,Kanungu,29.6316953,-0.786337,1023.608887,May,Treated,2022A,4.7
Western,Kanungu,29.6317496,-0.7862942,1009.49585,May,Control,2022A,8.3
Western,Kanungu,29.6422372,-0.8308551,1054.813721,May,Treated,2022A,6
Western,Kanungu,29.6416541,-0.8322175,1089.570068,May,Control,2022A,5.6
Western,Kasese,31.5190957,0.5412815,1322.948869,May,Control,2022A,37.09647465
Western,Kasese,31.515923,0.5398843,1324.316195,May,Control,2022A,37.14212885
Western,Kasese,31.5127502,0.5384871,1325.683521,May,Control,2022A,37.18778306
Western,Kasese,31.5095775,0.5370898,1327.050847,May,Control,2022A,37.23343727
Western,Kasese,30.1287482,0.2315638,1010.454102,May,Treated,2022A,3.2
Western,Kasese,30.1292186,0.2317181,1012.595459,May,Control,2022A,4.9
Western,Kasese,30.130655,0.229447,1009.5354,May,Treated,2022A,0
Western,Kasese,30.1302821,0.2294718,1010.440918,May,Control,2022A,0
Western,Kasese,30.1194961,0.2036648,965.2324219,May,Treated,2022A,3
Western,Kasese,30.1282071,0.2127928,1010.440918,May,Control,2022A,2.7
Western,Kasese,30.1332155,0.2123965,968.027832,May,Treated,2022A,0
Western,Kasese,30.1319309,0.2123402,968.9512939,May,Control,2022A,0
Western,Kasese,30.1157238,0.2382224,1067.586548,May,Treated,2022A,19.8
Western,Kasese,30.1173867,0.2381903,1051.634155,May,Control,2022A,65.9
Western,Kasese,30.1189373,0.2354063,1045.257813,May,Treated,2022A,3.6
Western,Kasese,30.1189001,0.2362744,1048.37854,May,Control,2022A,4.6
Western,Kasese,30.117208,0.2173226,1013.584229,May,Treated,2022A,3.2
Western,Kasese,30.1466971,0.2016999,946.0373535,May,Treated,2022A,4.6
Western,Kasese,30.1467776,0.2000498,942.3601074,May,Control,2022A,31.1
Western,Kasese,30.149826,0.2258546,978.2650146,May,Treated,2022A,3.3
Western,Kasese,30.1554657,0.2292689,970.3232422,May,Control,2022A,6.1
Western,Kasese,30.1174979,0.2140311,970.3232422,May,Treated,2022A,3.6
Western,Kasese,30.123612,0.2147122,991.4973145,May,Control,2022A,16.6
Western,Kiryandongo,31.5064047,0.5356926,1328.418173,May,Control,2022A,37.27909148
Western,Kiryandongo,31.503232,0.5342954,1329.785499,May,Control,2022A,37.32474568
Western,Kiryandongo,31.5000593,0.5328982,1331.152825,May,Control,2022A,37.37039989
Western,Kiryandongo,31.4968865,0.5315009,1332.520151,May,Control,2022A,37.4160541
Western,Kiryandongo,31.4937138,0.5301037,1333.887477,May,Control,2022A,37.46170831
Western,Kiryandongo,31.4905411,0.5287065,1335.254802,May,Control,2022A,37.50736251
Western,Kiryandongo,31.4873683,0.5273092,1336.622128,May,Control,2022A,37.55301672
Western,Kiryandongo,31.8983713,1.7969758,1079.17688,May,Treated,2022A,1.3
Western,Kiryandongo,31.8981819,1.7975475,1082.162231,May,Control,2022A,1.7
Western,Kiryandongo,31.9078869,1.7907502,1082.213867,May,Treated,2022A,4.4
Western,Kiryandongo,31.9078262,1.7919743,1089.347412,May,Control,2022A,53.6
Western,Kiryandongo,31.9067625,1.7920839,1082.583618,May,Treated,2022A,1.7
Western,Kiryandongo,31.9067625,1.7920839,1082.583618,May,Control,2022A,47
Western,Kiryandongo,31.9047493,1.8010314,1078.961426,May,Treated,2022A,1.2
Western,Kiryandongo,31.9048875,1.8002272,1074.492676,May,Control,2022A,1.3
Western,Kiryandongo,31.9080833,1.8009108,1066.200684,May,Treated,2022A,1.7
Western,Kiryandongo,31.9072699,1.8013368,1071.153198,May,Control,2022A,118.6
Western,Kiryandongo,31.9116553,1.794831,1075.10437,May,Treated,2022A,3.1
Western,Kiryandongo,31.9110437,1.795248,1076.695679,May,Control,2022A,4.6
Western,Kiryandongo,31.9319747,1.7911371,1062.915894,May,Treated,2022A,2.6
Western,Kiryandongo,31.9311561,1.7911757,1067.584839,May,Control,2022A,4
Western,Kiryandongo,31.9400638,1.7594693,1141.358032,May,Treated,2022A,99.7
Western,Kiryandongo,31.9394964,1.7594238,1140.161987,May,Control,2022A,157
Western,Kiryandongo,31.9216272,1.7767637,1140.161987,May,Treated,2022A,79.7
Western,Kiryandongo,31.9215415,1.7772634,1081.180298,May,Control,2022A,130
Western,Kiryandongo,31.9531188,1.8695341,1085.974243,May,Treated,2022A,2.7
Western,Kiryandongo,31.9532764,1.8692131,1089.469727,May,Control,2022A,2.4
Western,Kiryandongo,31.9587361,1.866056,1096.072632,May,Treated,2022A,78.5
Western,Kiryandongo,31.9584496,1.8659304,1087.604492,May,Control,2022A,79.1
Western,Kiryandongo,31.9519655,1.858163,1109.868164,May,Treated,2022A,3.8
Western,Kiryandongo,31.9520741,1.8582707,1063.709961,May,Control,2022A,26.2
Western,Kiryandongo,31.9552716,1.8566011,1061.812744,May,Treated,2022A,0
Western,Kiryandongo,31.9543438,1.8566,1063.52417,May,Control,2022A,0
Western,Kiryandongo,31.9415758,1.8706179,1083.749878,May,Treated,2022A,2.8
Western,Kiryandongo,31.9411071,1.8707223,1092.71167,May,Control,2022A,3.3
Western,Kiryandongo,31.9605834,1.87312,1069.214966,May,Treated,2022A,0
Western,Kiryandongo,31.9602637,1.8742542,1073.817749,May,Control,2022A,0
Northern,Kitgum,32.87313,3.176929,959.6907,July,Control,2022A,188.4
Northern,Kitgum,32.88215,3.180907,962.7397,July,Treated,2022A,139.5
Northern,Kitgum,32.80811,3.283504,943.5398,July,Control,2022A,40.3
Northern,Kitgum,32.809,3.282421,939.1552,July,Treated,2022A,25.9
Northern,Kitgum,32.80829,3.282312,943.9902,July,Treated,2022A,127.2
Northern,Kitgum,32.80807,3.283505,934.4198,July,Control,2022A,232.2
Northern,Kitgum,32.80966,3.284963,943.5125,July,Treated,2022A,4
Northern,Kitgum,32.80946,3.286587,932.6495,July,Control,2022A,168.1
Northern,Kitgum,32.81067,3.293512,936.7502,July,Treated,2022A,4.7
Northern,Kitgum,32.80728,3.292745,939.5298,July,Control,2022A,7.9
Northern,Kitgum,32.80731,3.292758,940.5406,July,Treated,2022A,0
Northern,Kitgum,32.80721,3.289191,930.5198,July,Control,2022A,0
Northern,Kitgum,32.80474,3.286912,931.9851,July,Treated,2022A,52.9
Northern,Kitgum,32.80584,3.287389,933.5061,July,Control,2022A,64.2
Northern,Kitgum,33.02694,3.406187,971.8315,July,Control,2022A,101.8
Northern,Kitgum,33.02608,3.406688,968.4175,July,Treated,2022A,56.3
Northern,Kitgum,33.02266,3.408449,972.4551,July,Control,2022A,272.7
Northern,Kitgum,33.02568,3.408123,975.8394,July,Treated,2022A,51.4
Northern,Kitgum,33.02503,3.405116,964.9825,July,Control,2022A,211.8
Northern,Kitgum,33.02497,3.406547,967.1676,July,Treated,2022A,128
Northern,Kitgum,33.01699,3.417215,950.7986,July,Treated,2022A,21.7
Northern,Kitgum,33.01613,3.417413,941.9866,July,Control,2022A,4.8
Northern,Kole,32.8523,2.3417,1059.88,July,Control,2022A,0
Northern,Kole,32.85268,2.341348,1073.502,July,Treated,2022A,81.8
Northern,Kole,32.84709,2.340147,1053.383,July,Control,2022A,93.5
Northern,Kole,32.8466,2.339887,1058.02,July,Treated,2022A,5.2
Northern,Kole,32.84475,2.338493,1042.993,July,Control,2022A,105.8
Northern,Kole,32.84458,2.340192,1043.954,July,Treated,2022A,13.2
Northern,Kole,32.8427,2.338939,1052.585,July,Control,2022A,156.9
Northern,Kole,32.84477,2.338634,1019.237,July,Treated,2022A,144.6
Northern,Kole,32.84283,2.33765,1061.678,July,Control,2022A,147.7
Northern,Kole,32.84224,2.338053,1078.367,July,Treated,2022A,29.7
Northern,Kole,32.84174,2.342033,1056.104,July,Control,2022A,192.8
Northern,Kole,32.84295,2.339305,1069.86,July,Treated,2022A,159.4
Northern,Kole,32.86072,2.356719,1062.277,July,Control,2022A,0
Northern,Kole,32.86152,2.35584,1061.019,July,Treated,2022A,0
Northern,Kole,32.84288,2.337665,1058.145,July,Control,2022A,124.7
Northern,Kole,32.84219,2.337579,1057.439,July,Treated,2022A,15.8
Northern,Kole,32.86196,2.355198,1063.127,July,Control,2022A,124.6
Northern,Kole,32.86196,2.355273,1051.988,July,Treated,2022A,73.2
Northern,Kole,32.85733,2.359428,1058.862,July,Control,2022A,129
Northern,Kole,32.85742,2.359404,1049.66,July,Treated,2022A,106.1
Northern,Kole,32.85998,2.369008,1054.115,July,Control,2022A,156.4
Northern,Kole,32.85992,2.369069,1057.624,July,Treated,2022A,38.1
Northern,Kole,32.86103,2.368183,1059.903,July,Control,2022A,152.6
Northern,Kole,32.8622,2.368573,1053.017,July,Treated,2022A,76.4
Northern,Kole,32.83867,2.353857,1053.513,July,Control,2022A,0
Northern,Kole,32.83861,2.35399,1046.095,July,Treated,2022A,0
Northern,Kole,32.82893,2.358682,1039.518,July,Control,2022A,124.5
Northern,Kole,32.82913,2.357485,1041.976,July,Treated,2022A,26.5
Northern,Kole,32.82757,2.353202,1065.166,July,Control,2022A,111.2
Northern,Kole,32.82811,2.352206,1055.104,July,Treated,2022A,48.6
Northern,Kole,32.82929,2.330433,1044.458,July,Control,2022A,0
Northern,Kole,32.82876,2.330533,1047.709,July,Treated,2022A,0
Northern,Lira,33.02576,2.227744,1073.248,July,Control,2022A,198.2
Northern,Lira,33.02583,2.227784,1074.489,July,Treated,2022A,183.7
Northern,Lira,33.02837,2.230128,1080.286,July,Control,2022A,201.3
Northern,Lira,33.0301,2.229537,1098.344,July,Treated,2022A,150.6
Northern,Lira,33.02973,2.225649,1076.171,July,Control,2022A,183.5
Northern,Lira,33.02971,2.225618,1070.118,July,Treated,2022A,92.3
Northern,Lira,33.03059,2.224749,1071.946,July,Control,2022A,206.2
Northern,Lira,33.03137,2.224085,1073.601,July,Treated,2022A,150.5
Northern,Lira,33.01949,2.209835,1066.197,July,Control,2022A,144.9
Northern,Lira,33.01845,2.210054,1062.69,July,Treated,2022A,104.8
Northern,Lira,33.03912,2.078925,1052.715,July,Control,2022A,0
Northern,Lira,33.03937,2.077977,1046.346,July,Treated,2022A,0
Northern,Lira,33.03756,2.084041,1048.276,July,Control,2022A,0
Northern,Lira,33.03823,2.084213,1054.402,July,Treated,2022A,0
Northern,Lira,32.97317,2.090329,1043.604,July,Control,2022A,188.5
Northern,Lira,32.97072,2.090035,1054.402,July,Treated,2022A,181.6
Northern,Lira,32.98869,2.08968,1044.923,July,Control,2022A,168.5
Northern,Lira,32.98656,2.090873,1049.139,July,Treated,2022A,164.5
Northern,Lira,32.98593,2.094296,1045.55,July,Control,2022A,140.6
Northern,Lira,32.98636,2.093267,1044.799,July,Treated,2022A,131.1
Northern,Lira,32.94629,2.078752,1049.864,July,Control,2022A,0
Northern,Lira,32.94622,2.078793,1034.734,July,Treated,2022A,0
Northern,Lira,32.94586,2.083154,1056.057,July,Control,2022A,147
Northern,Lira,32.95131,2.086852,1024.226,July,Treated,2022A,122.9
Northern,Lira,32.94722,2.081014,1066.657,July,Control,2022A,104.3
Northern,Lira,32.94566,2.080495,1070.247,July,Treated,2022A,1.4
Northern,Lira,32.93884,2.066514,1054.526,July,Control,2022A,95.4
Northern,Lira,32.93897,2.066645,1054.958,July,Treated,2022A,2
Western,Masindi,31.4841956,0.525912,1337.989454,May,Control,2022A,37.59867093
Western,Masindi,31.4810229,0.5245148,1339.35678,May,Control,2022A,37.64432514
Western,Masindi,31.4778501,0.5231175,1340.724106,May,Control,2022A,37.68997934
Western,Masindi,31.4746774,0.5217203,1342.091432,May,Control,2022A,37.73563355
Western,Masindi,31.4715047,0.5203231,1343.458758,May,Control,2022A,37.78128776
Western,Masindi,31.4683319,0.5189258,1344.826084,May,Control,2022A,37.82694197
Western,Masindi,31.8189082,1.7772538,1077.665771,May,Treated,2022A,88.9
Western,Masindi,31.818161,1.7768417,1077.638428,May,Control,2022A,91.5
Western,Masindi,31.829087,1.7784739,1076.796143,May,Treated,2022A,2
Western,Masindi,31.829087,1.7784739,1076.796143,May,Control,2022A,18.3
Western,Masindi,31.8309672,1.7826234,1086.989624,May,Treated,2022A,55.5
Western,Masindi,31.8319519,1.7826104,1089.431885,May,Control,2022A,82.6
Western,Masindi,31.8460471,1.7861797,1092.666626,May,Treated,2022A,2
Western,Masindi,31.8482685,1.7855927,1087.137451,May,Control,2022A,1.9
Western,Masindi,31.8466943,1.7848963,1091.340454,May,Treated,2022A,0
Western,Masindi,31.8467795,1.7855364,1094.304321,May,Control,2022A,0
Western,Masindi,31.8503366,1.7839099,1079.832397,May,Treated,2022A,1.9
Western,Masindi,31.8506316,1.7832464,1082.253418,May,Control,2022A,2.1
Western,Masindi,31.7930083,1.7249489,1100.946533,May,Treated,2022A,1.5
Western,Masindi,31.7920024,1.7260353,1119.867188,May,Control,2022A,2.9
Western,Masindi,31.7912201,1.7273039,1112.245972,May,Treated,2022A,1.8
Western,Masindi,31.7910405,1.7282105,1108.47168,May,Control,2022A,81.7
Western,Masindi,31.834059,1.7104027,1064.679565,May,Treated,2022A,2.3
Western,Masindi,31.8342669,1.7111004,1059.516724,May,Control,2022A,4.2
Western,Masindi,31.7908212,1.7129613,1081.051758,May,Treated,2022A,36.6
Western,Masindi,31.7976297,1.7135817,1105.566772,May,Control,2022A,167.1
Western,Masindi,31.7928238,1.7132412,1096.345581,May,Treated,2022A,2.1
Western,Masindi,31.7928084,1.7132702,1082.40271,May,Control,2022A,1.8
Western,Masindi,31.8023719,1.6985833,1081.051758,May,Treated,2022A,0
Western,Masindi,31.8023536,1.6985557,1099.921143,May,Control,2022A,0
Western,Mbarara,31.4651592,0.5175286,1346.19341,May,Control,2022A,0
Western,Mbarara,30.6149915,-0.6065704,1397.870483,May,Treated,2022A,0
Western,Mbarara,30.6145706,-0.6072492,1393.010132,May,Control,2022A,0
Central,Mityana,32.1867538,0.4457014,1140.810913,May,Treated,2022A,1.6
Central,Mityana,32.1863315,0.4455567,1148.692871,May,Control,2022A,2.2
Central,Mityana,32.1845799,0.443558,1158.373535,May,Treated,2022A,0
Central,Mityana,32.1847998,0.4440483,1152.985229,May,Control,2022A,0
Central,Mityana,32.1850062,0.4423567,1146.679321,May,Treated,2022A,0
Central,Mityana,32.1853066,0.4421472,1130.160278,May,Control,2022A,0
Central,Mityana,32.185743,0.4476623,1142.675903,May,Treated,2022A,2.3
Central,Mityana,32.1857037,0.4472728,1151.121216,May,Control,2022A,2.4
Central,Mityana,32.1886071,0.4673254,1118.977905,May,Treated,2022A,2.1
Central,Mityana,32.1886462,0.4672646,1112.99292,May,Control,2022A,2
Central,Mityana,32.1897238,0.4653378,1132.736572,May,Treated,2022A,2.3
Central,Mityana,32.1892561,0.4652528,1121.179443,May,Control,2022A,2.2
Central,Mityana,32.1791822,0.4587567,1112.756104,May,Treated,2022A,1.5
Central,Mityana,32.179438,0.4578113,1117.776367,May,Control,2022A,2.3
Central,Mityana,32.1167844,0.3037697,1216.547119,May,Treated,2022A,15
Central,Mityana,32.1149854,0.3043285,1237.524414,May,Control,2022A,17.9
Central,Mityana,32.1039593,0.3062488,1191.439819,May,Treated,2022A,1.3
Central,Mityana,32.1089847,0.307482,1203.056885,May,Control,2022A,1.6
Central,Mityana,32.1248772,0.3023691,1180.014893,May,Treated,2022A,2.4
Central,Mityana,32.1244614,0.3020344,1187.706421,May,Control,2022A,2.9
Central,Mityana,32.1431931,0.2979959,1211.68042,May,Treated,2022A,0
Central,Mityana,32.1435682,0.2982068,1206.382935,May,Control,2022A,0
Central,Mityana,32.151953,0.3036969,1232.96582,May,Treated,2022A,1.8
Central,Mityana,32.151399,0.3033809,1220.164673,May,Control,2022A,38.3
Central,Mityana,32.1541111,0.3016894,1204.325195,May,Treated,2022A,1.6
Central,Mityana,32.1532295,0.3017227,1200.974243,May,Control,2022A,1.6
Central,Mityana,32.1637174,0.3282153,1194.482422,May,Treated,2022A,2
Central,Mityana,32.1607912,0.3276508,1215.889526,May,Control,2022A,1.9
Central,Mityana,31.4619865,0.5161314,1347.560736,May,Control,2022A,47.15719612
Central,Mityana,31.4588137,0.5147342,1348.928062,May,Control,2022A,47.19965818
Central,Mityana,31.455641,0.5133369,1350.295387,May,Control,2022A,47.24212023
Central,Mityana,31.4524683,0.5119397,1351.662713,May,Control,2022A,47.28458229
Central,Mityana,31.4492955,0.5105425,1353.030039,May,Control,2022A,47.32704434
Central,Mityana,31.4461228,0.5091452,1354.397365,May,Control,2022A,47.3695064
Central,Mubende,31.5042158,0.7409031,1371.263794,June,Treated,2022A,63.8
Central,Mubende,31.5042144,0.7409748,1375.734863,June,Control,2022A,62.3
Central,Mubende,31.5050306,0.7474378,1366.246826,June,Treated,2022A,1.8
Central,Mubende,31.5048186,0.7470407,1372.996094,June,Control,2022A,1.2
Central,Mubende,31.5074443,0.746961,1357.126709,June,Control,2022A,35.5
Central,Mubende,31.5070303,0.7474506,1364.740112,June,Treated,2022A,4.2
Central,Mubende,31.5032555,0.7388116,1366.268677,June,Treated,2022A,1.2
Central,Mubende,31.5036161,0.7389181,1370.598389,June,Control,2022A,1.2
Central,Mubende,31.5066382,0.7497808,1382.671875,June,Treated,2022A,4.8
Central,Mubende,31.5060108,0.7500531,1396.321289,June,Control,2022A,44
Central,Mubende,31.5068014,0.7524564,1411.626831,June,Treated,2022A,3.3
Central,Mubende,31.5067895,0.7529481,1391.757324,June,Control,2022A,2.9
Central,Mubende,31.5072731,0.7541081,1402.651245,June,Treated,2022A,3.4
Central,Mubende,31.5074723,0.7545219,1404.199463,June,Control,2022A,15.4
Central,Mubende,31.4924768,0.7372879,1324.612183,June,Control,2022A,38.4
Central,Mubende,31.4925043,0.737903,1338.358276,June,Treated,2022A,4.4
Central,Mubende,31.4896753,0.7352301,1347.950684,June,Treated,2022A,2.5
Central,Mubende,31.4894911,0.7354829,1343.742065,June,Control,2022A,2.5
Central,Mubende,31.4912858,0.7347391,1344.9104,June,Control,2022A,39
Central,Mubende,31.4912858,0.7347391,1344.9104,June,Control,2022A,19
Central,Mubende,31.4884713,0.7408127,1353.956055,June,Treated,2022A,2.7
Central,Mubende,31.4905281,0.7413938,1352.380615,June,Control,2022A,3.9
Central,Mubende,31.4429501,0.507748,1355.764691,June,Control,2022A,47.41196845
Central,Mubende,31.4397773,0.5063508,1357.132017,June,Control,2022A,47.45443051
Central,Mubende,31.4366046,0.5049535,1358.499343,June,Control,2022A,47.49689256
Central,Mubende,31.4334318,0.5035563,1359.866669,June,Control,2022A,47.53935462
Central,Mubende,31.4302591,0.5021591,1361.233995,June,Control,2022A,47.58181667
Central,Mubende,31.4270864,0.5007618,1362.601321,June,Control,2022A,47.62427873
Central,Mukono,32.7738814,0.3996236,1128.833008,May,Treated,2022A,4.1
Central,Mukono,32.7738814,0.3996236,1128.833008,May,Control,2022A,47.5
Central,Mukono,32.7702598,0.3981137,1149.550781,May,Treated,2022A,10.9
Central,Mukono,32.7711335,0.3990175,1161.660522,May,Control,2022A,22.5
Central,Mukono,32.7688045,0.3972466,1140.915161,May,Treated,2022A,2.4
Central,Mukono,32.7681286,0.3981472,1142.067627,May,Control,2022A,17.5
Central,Mukono,32.793517,0.4261759,1134.108398,May,Treated,2022A,1.9
Central,Mukono,32.793517,0.4261759,1134.108398,May,Control,2022A,45
Central,Mukono,32.8113303,0.4261424,1112.500977,May,Treated,2022A,1.9
Central,Mukono,32.8119283,0.4253686,1126.713867,May,Control,2022A,27.9
Central,Mukono,32.8488287,0.6453055,1068.938599,May,Treated,2022A,0
Central,Mukono,32.8493686,0.6459886,1085.596436,May,Control,2022A,0
Central,Mukono,32.8801259,0.633551,1067.786743,May,Treated,2022A,0
Central,Mukono,32.8804041,0.6323696,1065.253418,May,Control,2022A,0
Central,Mukono,32.8564659,0.6413944,1090.978394,May,Treated,2022A,2.5
Central,Mukono,32.8564669,0.6413944,1090.978394,May,Control,2022A,2.2
Central,Mukono,32.8524831,0.6574285,1086.29895,May,Treated,2022A,1.6
Central,Mukono,32.8527355,0.6575946,1074.897583,May,Control,2022A,4.7
Central,Mukono,32.81853,0.6552871,1073.619751,May,Treated,2022A,2.1
Central,Mukono,32.8181381,0.6568137,1070.594727,May,Control,2022A,188.3
Central,Mukono,32.823575,0.6636874,1086.943726,May,Treated,2022A,1.8
Central,Mukono,32.8223915,0.6639721,1084.496948,May,Control,2022A,2.4
Central,Mukono,32.8412992,0.6771533,1054.718872,May,Treated,2022A,0
Central,Mukono,32.8117691,0.6811991,1042.463379,May,Control,2022A,0
Central,Mukono,32.8481196,0.6913661,1071.342041,May,Treated,2022A,45
Central,Mukono,32.8481206,0.6928465,1073.259399,May,Control,2022A,139.1
Central,Mukono,31.4239136,0.4993646,1363.968646,May,Control,2022A,47.66674078
Central,Mukono,31.4207409,0.4979674,1365.335972,May,Control,2022A,47.70920284
Central,Mukono,31.4175682,0.4965702,1366.703298,May,Control,2022A,47.75166489
Central,Mukono,31.4143954,0.4951729,1368.070624,May,Control,2022A,47.79412695
Central,Mukono,31.4112227,0.4937757,1369.43795,May,Control,2022A,47.836589
Central,Mukono,31.40805,0.4923785,1370.805276,May,Control,2022A,47.87905106
Central,Mukono,31.4048772,0.4909812,1372.172602,May,Control,2022A,47.92151311
Northern,Nwoya,31.82638,2.55888,957.9453,July,Control,2022A,220.7
Northern,Nwoya,31.82698,2.559448,952.9385,July,Treated,2022A,53.6
Northern,Nwoya,31.81585,2.557777,945.9241,July,Control,2022A,129.9
Northern,Nwoya,31.81642,2.556251,952.8779,July,Treated,2022A,58.5
Northern,Nwoya,31.81579,2.567087,947.9907,July,Control,2022A,1.5
Northern,Nwoya,31.81049,2.563463,949.0195,July,Treated,2022A,1.7
Northern,Nwoya,31.8055,2.577014,931.7092,July,Control,2022A,1.7
Northern,Nwoya,31.80447,2.578479,928.97,July,Treated,2022A,2.2
Northern,Nwoya,31.80838,2.580846,936.457,July,Control,2022A,26.7
Northern,Nwoya,31.80606,2.580902,938.4595,July,Treated,2022A,9.2
Northern,Nwoya,31.80658,2.594014,913.3137,July,Control,2022A,79.7
Northern,Nwoya,31.80658,2.594445,912.2935,July,Treated,2022A,75.2
Northern,Nwoya,31.80351,2.590612,915.4092,July,Control,2022A,145.8
Northern,Nwoya,31.80865,2.584258,932.7864,July,Treated,2022A,7.7
